t,S_ref,R_ref,I_ref,C_ref,S_ode,R_ode,I_ode,C_ode,S_supermodel,R_supermodel,I_supermodel,C_supermodel,S_supernet,R_supernet,I_supernet,C_supernet
4.6000000000000005,0.05777874658839114,0.012412133320661076,0.012373617630938317,0.06418944745306068,0.05777874658839114,0.012412133320661076,0.012373617630938317,0.06418944745306068,0.053035438,0.022938559,0.015436836,0.06422029,0.059980854,0.0121175805,0.011372621,0.0192196
4.800000000000001,0.057627687208093976,0.012474624558707589,0.012406382805067942,0.05808101389913116,0.057627687208093976,0.012474624558707589,0.012406382805067942,0.05808101389913116,0.052613202,0.023489725,0.015587522,0.058319114,0.058727145,0.012212031,0.011437679,0.020058643
5.0,0.05753212145147091,0.01253721161882777,0.012438260806855523,0.052553874653897145,0.05753212145147091,0.01253721161882777,0.012438260806855523,0.052553874653897145,0.05224042,0.024044419,0.015735997,0.052979942,0.05751046,0.012307413,0.011501906,0.020924183
5.2,0.05748638862161155,0.012600052867651973,0.01246947818996211,0.047552712250067096,0.05748638862161155,0.012600052867651973,0.01246947818996211,0.047552712250067096,0.051911596,0.024602808,0.01588249,0.048149258,0.056330048,0.012403728,0.011565305,0.021815801
5.4,0.057485515007560585,0.01266326974039604,0.012500236554635844,0.04302747337336424,0.057485515007560585,0.01266326974039604,0.012500236554635844,0.04302747337336424,0.05162191,0.025165016,0.016027208,0.043778643,0.055185243,0.01250086,0.011627876,0.022733197
5.6000000000000005,0.05752511842964391,0.012726953600246919,0.012530715435099857,0.03893286791213379,0.05752511842964391,0.012726953600246919,0.012530715435099857,0.03893286791213379,0.051367126,0.025731137,0.016170336,0.039824292,0.05407504,0.012598805,0.011689382,0.02367583
5.800000000000001,0.05760132783518543,0.012791171549988847,0.012561074807647545,0.03522791567868308,0.05760132783518543,0.012791171549988847,0.012561074807647545,0.03522791567868308,0.051143505,0.02630124,0.016312042,0.036246568,0.052998647,0.012697447,0.011749942,0.024642928
6.0,0.05771071533456639,0.012855971296852182,0.012591457277241225,0.03187553626578931,0.05771071533456639,0.012855971296852182,0.012591457277241225,0.03187553626578931,0.050947748,0.026875373,0.016452478,0.033009607,0.051955387,0.012796903,0.011809438,0.025634075
6.2,0.05785023855041946,0.012921385184004479,0.012621989990352526,0.028842177933520934,0.05785023855041946,0.012921385184004479,0.012621989990352526,0.028842177933520934,0.050776936,0.027453564,0.016591782,0.030080965,0.05094435,0.012896936,0.01186787,0.026648266
6.4,0.05801719154191695,0.012987433502862928,0.012652786313667518,0.02609748181214742,0.05801719154191695,0.012987433502862928,0.012652786313667518,0.02609748181214742,0.050628472,0.028035833,0.016730076,0.027431283,0.04996472,0.012997433,0.01192512,0.027684854
6.6000000000000005,0.05820916288075709,0.013054127194143896,0.012683947311700501,0.023613978060367025,0.05820916288075709,0.013054127194143896,0.012683947311700501,0.023613978060367025,0.050500054,0.028622188,0.016867476,0.025033997,0.049015567,0.013098624,0.011981189,0.028742958
6.800000000000001,0.05842399971044043,0.013121470035557156,0.012715563051001388,0.0213668109379022,0.05842399971044043,0.013121470035557156,0.012715563051001388,0.0213668109379022,0.050389633,0.029212631,0.017004084,0.022865076,0.04809608,0.013200275,0.012036078,0.029821463
7.0,0.058659776827469305,0.013189460402484794,0.01274771375425679,0.019333490040896625,0.058659776827469305,0.013189460402484794,0.01274771375425679,0.019333490040896625,0.050295375,0.029807158,0.017139994,0.020902773,0.047205426,0.013302268,0.012089668,0.03091938
7.2,0.05891476999150302,0.013258092676230477,0.012780470823980736,0.01749366521039415,0.05891476999150302,0.013258092676230477,0.012780470823980736,0.01749366521039415,0.050215654,0.03040576,0.017275292,0.019127417,0.046342768,0.013404722,0.012141959,0.032035604
7.4,0.05918743280870765,0.013327358363285238,0.012813897752515317,0.015828922861108107,0.05918743280870765,0.013327358363285238,0.012813897752515317,0.015828922861108107,0.050149005,0.031008426,0.017410057,0.017521204,0.04550716,0.013507519,0.012193071,0.03316915
7.6000000000000005,0.05947637664452688,0.013397246978947723,0.012848050932594309,0.014322601692070773,0.05947637664452688,0.013397246978947723,0.012848050932594309,0.014322601692070773,0.050094124,0.031615146,0.017544359,0.01606803,0.044697985,0.013610657,0.012242648,0.034318693
7.800000000000001,0.05978035311367886,0.01346774673972956,0.012882980380668154,0.012959625934733243,0.05978035311367886,0.01346774673972956,0.012882980380668154,0.012959625934733243,0.050049838,0.032225903,0.017678265,0.014753324,0.043914057,0.013714021,0.012291046,0.035483137
8.0,0.06009823877022511,0.013538845101289014,0.01291873038347064,0.011726354469606699,0.06009823877022511,0.013538845101289014,0.01291873038347064,0.011726354469606699,0.050015096,0.032840684,0.017811835,0.013563899,0.043154858,0.013817726,0.01233791,0.036661282
8.200000000000001,0.06042902168218268,0.013610529172101931,0.012955340076865045,0.010610444301353618,0.06042902168218268,0.013610529172101931,0.012955340076865045,0.010610444301353618,0.049988955,0.033459473,0.017945124,0.012487828,0.042419534,0.013921655,0.0123833595,0.037851583
8.4,0.060771789625875934,0.013682786027588248,0.01299284396479138,0.009600727025941893,0.060771789625875934,0.013682786027588248,0.01299284396479138,0.009600727025941893,0.049970567,0.034082256,0.018078184,0.011514316,0.04170722,0.014025691,0.012427394,0.039053194
8.6,0.06112571967708195,0.01375560294483868,0.013031272385107094,0.008687097053503411,0.06112571967708195,0.01375560294483868,0.013031272385107094,0.008687097053503411,0.04995917,0.03470902,0.018211061,0.010633599,0.041017175,0.0141299525,0.012470014,0.040264476
8.8,0.06149006901065257,0.013828967574302235,0.013070651928239205,0.007860410468194091,0.06149006901065257,0.013828967574302235,0.013070651928239205,0.007860410468194091,0.04995408,0.035339758,0.018343799,0.00983684,0.04034863,0.014234318,0.012511102,0.041484237
9.0,0.06186416674902283,0.013902868061681057,0.01311100581382,0.00711239351281078,0.06186416674902283,0.013902868061681057,0.01311100581382,0.00711239351281078,0.04995467,0.03597445,0.018476438,0.009116046,0.03970095,0.014338792,0.012550658,0.042711306
9.200000000000001,0.062247406723912976,0.013977293130727104,0.013152354229840239,0.006435559782248225,0.062247406723912976,0.013977293130727104,0.013152354229840239,0.006435559782248225,0.049960393,0.03661309,0.018609015,0.0084639825,0.03907326,0.014443256,0.012588799,0.043944404
9.4,0.06263924103546817,0.014052232135550936,0.013194714638305446,0.005823135297040574,0.06263924103546817,0.014052232135550936,0.013194714638305446,0.005823135297040574,0.049970742,0.03725567,0.018741565,0.007874106,0.03846479,0.014547942,0.012625408,0.045182023
9.600000000000001,0.06303917430976264,0.014127675089355446,0.013238102050908255,0.00526899070709804,0.06303917430976264,0.014127675089355446,0.013238102050908255,0.00526899070709804,0.049985263,0.03790218,0.01887412,0.007340495,0.037875112,0.014652618,0.012660487,0.04642323
9.8,0.06344675856959593,0.01420361267512815,0.013282529277821063,0.004767579947111109,0.06344675856959593,0.01420361267512815,0.013282529277821063,0.004767579947111109,0.050003547,0.038552612,0.019006709,0.006857792,0.03730335,0.014757401,0.012694151,0.04766654
10.0,0.06386158444946648,0.014280036114093727,0.013328007153211356,0.0047430694818829285,0.06386158444946648,0.014280036114093727,0.013328007153211356,0.0047430694818829285,0.050025225,0.03920696,0.01913936,0.023087818,0.03674896,0.014862172,0.012726166,0.04891091
10.200000000000001,0.06377398537774481,0.014352355305883139,0.013373854309027877,0.09947639948191142,0.06377398537774481,0.014352355305883139,0.013373854309027877,0.09947639948191142,0.049525656,0.039828803,0.01926967,0.11626512,0.036211275,0.014966933,0.012756769,0.05015521
10.4,0.06273739644109809,0.014436823817778268,0.013416832599681062,0.1851725504190668,0.06273739644109809,0.014436823817778268,0.013416832599681062,0.1851725504190668,0.048304126,0.040417913,0.019394184,0.20056978,0.035689637,0.015071565,0.012785839,0.05139808
10.600000000000001,0.060876395401496926,0.014539398806592784,0.01345354097635609,0.26271363436939577,0.060876395401496926,0.014539398806592784,0.01345354097635609,0.26271363436939577,0.046472292,0.040977627,0.019510467,0.27684665,0.035183493,0.015176304,0.012813379,0.052638613
10.8,0.05834603891602576,0.014650481566158528,0.013481196554855576,0.3328757085633834,0.05834603891602576,0.014650481566158528,0.013481196554855576,0.3328757085633834,0.04415916,0.04150215,0.019616583,0.34586012,0.03469229,0.015281031,0.012839389,0.053875577
11.0,0.05530574471198778,0.014759311091525645,0.013497657250877183,0.39608955040223204,0.05530574471198778,0.014759311091525645,0.013497657250877183,0.39608955040223204,0.041492723,0.041985977,0.01971111,0.39163518,0.03421548,0.015385631,0.012863868,0.05510808
11.200000000000001,0.0523011756283352,0.014861406040439106,0.01350192996798048,0.3607348698468254,0.0523011756283352,0.014861406040439106,0.01350192996798048,0.3607348698468254,0.039002433,0.042465985,0.019795379,0.35455865,0.0337525,0.015490219,0.012886934,0.05633512
11.4,0.04975764815418397,0.01495704222035078,0.013495556063335478,0.32640640823082395,0.04975764815418397,0.01495704222035078,0.013495556063335478,0.32640640823082395,0.036861464,0.042961024,0.019871667,0.32101265,0.0333028,0.015594795,0.01290847,0.057555594
11.600000000000001,0.047596192684237086,0.01504758841174948,0.01348038577409195,0.2953447316567608,0.047596192684237086,0.01504758841174948,0.01348038577409195,0.2953447316567608,0.035009664,0.04347038,0.019941363,0.290661,0.032866046,0.015699245,0.012928476,0.058768734
11.8,0.045754305391240785,0.015133721478922344,0.01345795887785913,0.2672389644253521,0.045754305391240785,0.015133721478922344,0.01345795887785913,0.2672389644253521,0.033398923,0.043993406,0.020005625,0.26319954,0.032441564,0.015803684,0.012947069,0.059973557
12.0,0.04418161037609154,0.015216070088911552,0.013429564833439642,0.24180781457152434,0.04418161037609154,0.015216070088911552,0.013429564833439642,0.24180781457152434,0.031990398,0.044529527,0.020065416,0.23835306,0.03202891,0.015907876,0.012964249,0.0611693
12.200000000000001,0.042837143500497485,0.01529523682737763,0.013396289967511644,0.21879675859988357,0.042837143500497485,0.01529523682737763,0.013396289967511644,0.21879675859988357,0.030752467,0.04507825,0.02012155,0.21587257,0.031627864,0.016012175,0.012980017,0.062355217
12.4,0.04168731750192955,0.01537180531209845,0.013359054451578149,0.19797549412802665,0.04168731750192955,0.01537180531209845,0.013359054451578149,0.19797549412802665,0.029659174,0.04563915,0.020174714,0.19553278,0.031237753,0.01611623,0.012994372,0.063530445
12.600000000000001,0.04070438369127134,0.015446337446018706,0.013318641532675033,0.17913563494288956,0.04070438369127134,0.015446337446018706,0.013318641532675033,0.17913563494288956,0.028689068,0.04621185,0.020225491,0.17712986,0.030858237,0.016220154,0.013007198,0.06469446
12.8,0.039865258154336,0.015519365445686705,0.013275720831425255,0.16208862540148813,0.039865258154336,0.015519365445686705,0.013275720831425255,0.16208862540148813,0.027824305,0.046796016,0.020274382,0.16047938,0.03048887,0.01632407,0.01301873,0.06584641
13.0,0.03915061727189588,0.015591382391100037,0.013230867056255067,0.14666385330266635,0.03915061727189588,0.015591382391100037,0.013230867056255067,0.14666385330266635,0.027049953,0.04739134,0.02032181,0.14541446,0.030129427,0.016427739,0.013028967,0.06698577
13.200000000000001,0.03854419363863099,0.01566283391541988,0.01318457514662766,0.13270694234284328,0.03854419363863099,0.01566283391541988,0.01318457514662766,0.13270694234284328,0.026353454,0.047997527,0.020368146,0.13178413,0.029779462,0.016531397,0.013037792,0.06811192
13.4,0.038032222339453615,0.015734112510092227,0.013137272612764754,0.12007820706608001,0.038032222339453615,0.015734112510092227,0.013137272612764754,0.12007820706608001,0.025724197,0.048614293,0.020413704,0.119451776,0.029438633,0.01663481,0.013045323,0.06922434
13.600000000000001,0.037603001150418626,0.015805554954930204,0.013089329658300383,0.1086512548450858,0.037603001150418626,0.015805554954930204,0.013089329658300383,0.1086512548450858,0.025153173,0.04924135,0.02045876,0.10829382,0.029106488,0.016738096,0.013051559,0.07032253
13.8,0.03724653802265198,0.01587744269818542,0.01304106753749388,0.09831172090132351,0.03724653802265198,0.01587744269818542,0.01304106753749388,0.09831172090132351,0.024632707,0.04987841,0.020503549,0.09819842,0.028782919,0.016841253,0.013056501,0.07140608
14.0,0.03695426622548447,0.01595000462105208,0.01299276549733474,0.08895612370386607,0.03695426622548447,0.01595000462105208,0.01299276549733474,0.08895612370386607,0.024156235,0.05052519,0.020548277,0.08906441,0.028467473,0.016944284,0.013060148,0.07247439
14.200000000000001,0.036718812542785306,0.01602342147373642,0.01294466657814246,0.08049082929145415,0.036718812542785306,0.01602342147373642,0.01294466657814246,0.08049082929145415,0.023718122,0.051181395,0.020593124,0.08080024,0.028159807,0.017047068,0.013062501,0.07352726
14.4,0.03653380751001806,0.016097831289280332,0.012896982487707525,0.07283111415234081,0.03653380751001806,0.016097831289280332,0.012896982487707525,0.07283111415234081,0.023313515,0.05184674,0.020638244,0.073323086,0.027859814,0.017149724,0.013063796,0.074564196
14.600000000000001,0.03639372927095842,0.016173335192098334,0.012849897719024957,0.06590031728290897,0.03639372927095842,0.016173335192098334,0.012849897719024957,0.06590031728290897,0.02293822,0.052520942,0.020683775,0.066558,0.02756704,0.017252253,0.013063796,0.07558492
14.8,0.03629377452460329,0.016250003163163607,0.012803573046879495,0.059629072938581364,0.03629377452460329,0.016250003163163607,0.012803573046879495,0.059629072938581364,0.022588603,0.053203724,0.020729832,0.06043719,0.027281253,0.017354539,0.013062619,0.076589145
15.0,0.036229751435755894,0.016327879466177,0.012758148511479005,0.05395461639813374,0.036229751435755894,0.016327879466177,0.012758148511479005,0.05395461639813374,0.022261508,0.053894818,0.020776521,0.0548993,0.027002348,0.017456578,0.013060266,0.077576585
15.200000000000001,0.03619799044179947,0.01640698755984791,0.01271374597616472,0.04882015579326928,0.03619799044179947,0.01640698755984791,0.01271374597616472,0.04882015579326928,0.02195418,0.05459396,0.020823931,0.049888827,0.026729865,0.01755849,0.013056854,0.078546956
15.4,0.0361952697013704,0.016487334414042338,0.012670471329580612,0.044174303716512514,0.0361952697013704,0.016487334414042338,0.012670471329580612,0.044174303716512514,0.021664217,0.055300906,0.02087214,0.045355543,0.026463808,0.01766004,0.0130523825,0.07950021
15.600000000000001,0.036218752564512645,0.016568914212799563,0.012628416389524895,0.03997056291876316,0.036218752564512645,0.016568914212799563,0.012628416389524895,0.03997056291876316,0.02138951,0.056015413,0.020921215,0.041254018,0.026203718,0.01776158,0.013046735,0.08043595
15.8,0.03626593494401528,0.016651711469378164,0.01258766055525113,0.0361668609491993,0.03626593494401528,0.016651711469378164,0.01258766055525113,0.0361668609491993,0.021128213,0.05673726,0.020971216,0.037543133,0.025949603,0.01786276,0.013040028,0.0813541
16.0,0.03633460086587811,0.016735703602909276,0.012548272246637083,0.03272512908004831,0.03633460086587811,0.016735703602909276,0.012548272246637083,0.03272512908004831,0.020878697,0.05746623,0.021022191,0.034185696,0.025701115,0.017963694,0.01303238,0.082254395
16.2,0.03642278479609514,0.016820863037971156,0.012510310161939285,0.029610921301964226,0.03642278479609514,0.016820863037971156,0.012510310161939285,0.029610921301964226,0.020639528,0.058202133,0.021074187,0.03114805,0.025458144,0.018064383,0.013023673,0.083137095
16.400000000000002,0.03652873959807709,0.016907158891658215,0.012473824380448304,0.026793069576788446,0.03652873959807709,0.016907158891658215,0.012473824380448304,0.026793069576788446,0.020409439,0.05894478,0.021127239,0.028399743,0.025220344,0.018164828,0.013014023,0.0840017
16.6,0.0366509091828346,0.016994558310707626,0.01243885733198176,0.024243371897348175,0.0366509091828346,0.016994558310707626,0.01243885733198176,0.024243371897348175,0.020187309,0.059693996,0.02118138,0.025913224,0.02498772,0.01826503,0.013003316,0.08484837
16.8,0.03678790508239531,0.017083027516267894,0.01240544465158819,0.02193631003228936,0.03678790508239531,0.017083027516267894,0.01240544465158819,0.02193631003228936,0.019972146,0.060449623,0.02123664,0.023663566,0.024760043,0.018364986,0.012991784,0.085676804
17.0,0.03693848631358919,0.01717253260750506,0.012373615934920049,0.01984879413104059,0.03693848631358919,0.01717253260750506,0.012373615934920049,0.01984879413104059,0.019763067,0.061211508,0.021293039,0.021628214,0.024537083,0.018464701,0.012979193,0.08648729
17.2,0.03710154201046722,0.01726304016844564,0.012343395407339251,0.017959931632827792,0.03710154201046722,0.01726304016844564,0.012343395407339251,0.017959931632827792,0.01955929,0.061979517,0.021350598,0.019786764,0.024318727,0.018564051,0.012965778,0.08727963
17.400000000000002,0.03727607639413952,0.01735451771585197,0.012314802517842343,0.016250818166903797,0.03727607639413952,0.01735451771585197,0.012314802517842343,0.016250818166903797,0.01936012,0.06275352,0.021409333,0.01812075,0.02410486,0.018663043,0.01295154,0.08805378
17.6,0.037461195722680515,0.017446934019846195,0.012287852467254208,0.014704348351252049,0.037461195722680515,0.017446934019846195,0.012287852467254208,0.014704348351252049,0.019164933,0.06353341,0.021469256,0.016613469,0.023895254,0.018761791,0.012936359,0.08880987
17.8,0.037656096924127795,0.017540259323594716,0.012262556678775433,0.013305044596173954,0.037656096924127795,0.017540259323594716,0.012262556678775433,0.013305044596173954,0.018973177,0.064319074,0.021530377,0.015249805,0.023689797,0.018860295,0.012920355,0.08954785
18.0,0.037860057665056616,0.01763446548367836,0.012238923217828499,0.012038902199369102,0.037860057665056616,0.01763446548367836,0.012238923217828499,0.012038902199369102,0.018784357,0.065110415,0.021592705,0.0140160825,0.023488374,0.01895832,0.012903645,0.09026774
18.2,0.038072427647807,0.01772952604878121,0.012216957167190878,0.010893249182167513,0.038072427647807,0.01772952604878121,0.012216957167190878,0.010893249182167513,0.018598033,0.065907344,0.021656247,0.01289993,0.02329087,0.019056104,0.012885992,0.0909697
18.400000000000002,0.038292620962838086,0.017825416290976344,0.012196660962596605,0.009856619464107909,0.038292620962838086,0.017825416290976344,0.012196660962596605,0.009856619464107909,0.018413808,0.06670978,0.021721005,0.011890152,0.02309717,0.019153526,0.0128677515,0.09165355
18.6,0.03852010935022775,0.017922113201097024,0.012178034693305334,0.008918638106550662,0.03852010935022775,0.017922113201097024,0.012178034693305334,0.008918638106550662,0.01823133,0.067517646,0.021786984,0.010976619,0.02290716,0.019250704,0.012848568,0.09231975
18.8,0.03875441624710934,0.01801959545738145,0.012161076371558133,0.00806991747680468,0.03875441624710934,0.01801959545738145,0.012161076371558133,0.00806991747680468,0.018050283,0.06833088,0.021854183,0.010150168,0.022720613,0.019347407,0.012828797,0.092968024
19.0,0.038995111516716634,0.018117843374694756,0.012145782174344897,0.007301963293544214,0.038995111516716634,0.018117843374694756,0.012145782174344897,0.007301963293544214,0.017870381,0.06914941,0.021922603,0.009402506,0.022537524,0.019443749,0.012808318,0.09359862
19.200000000000003,0.03924180677040408,0.018216838840097248,0.012132146660485198,0.006607089613186322,0.03924180677040408,0.018216838840097248,0.012132146660485198,0.006607089613186322,0.017691372,0.0699732,0.021992244,0.008726131,0.022357782,0.019539729,0.012787133,0.09421178
19.400000000000002,0.03949415120709376,0.018316565239284027,0.012120162965660985,0.005978341906384213,0.03949415120709376,0.018316565239284027,0.012120162965660985,0.005978341906384213,0.017513026,0.07080219,0.0220631,0.008114256,0.022181276,0.019635234,0.012765243,0.09480733
19.6,0.03975182790554242,0.01841700737741708,0.012109822977726347,0.005409427454759985,0.03975182790554242,0.01841700737741708,0.012109822977726347,0.005409427454759985,0.017335135,0.071636334,0.022135174,0.0075607384,0.022007884,0.019730495,0.012742762,0.09538562
19.8,0.04001455051399724,0.01851815139706437,0.012101117494348702,0.004894652371264112,0.04001455051399724,0.01851815139706437,0.012101117494348702,0.004894652371264112,0.01715752,0.0724756,0.022208458,0.0070600216,0.021837614,0.019825282,0.012719575,0.09594667
20.0,0.04028136220258804,0.018619951532215455,0.012094036324473003,0.004690186454042358,0.04028136220258804,0.018619951532215455,0.012094036324473003,0.004690186454042358,0.016980011,0.07331994,0.022282949,0.023273746,0.02167023,0.019919591,0.012695799,0.09649075
20.200000000000003,0.04030327457796247,0.01871329934106018,0.012088295881505205,0.09788639951936463,0.04030327457796247,0.01871329934106018,0.012088295881505205,0.09788639951936463,0.016625594,0.07408132,0.022356655,0.116436295,0.021505618,0.02001354,0.012671433,0.09701776
20.400000000000002,0.039664803808807964,0.018794070004954547,0.012081733477285535,0.1837338589582651,0.039664803808807964,0.018794070004954547,0.012081733477285535,0.1837338589582651,0.016030852,0.07472841,0.022427628,0.20072764,0.021343894,0.020107131,0.012646596,0.097528055
20.6,0.038503265741106726,0.018870620661209748,0.012072015190138065,0.26141185250264065,0.038503265741106726,0.018870620661209748,0.012072015190138065,0.26141185250264065,0.015238247,0.075270444,0.022494826,0.2769925,0.021184832,0.020200128,0.0126210535,0.09802178
20.8,0.03691619980365619,0.018938424467557325,0.012057298259375036,0.3316978076202115,0.03691619980365619,0.018938424467557325,0.012057298259375036,0.3316978076202115,0.014294944,0.07571337,0.022557423,0.3459952,0.021028427,0.020292766,0.012595038,0.09849893
21.0,0.0350042138767806,0.01899204524377003,0.012036151143509182,0.39502374155410647,0.0350042138767806,0.01899204524377003,0.012036151143509182,0.39502374155410647,0.013246631,0.07606297,0.022614794,0.39176053,0.020874567,0.020384928,0.012568551,0.09895978
21.200000000000003,0.03311269686959894,0.019038760179030664,0.012007887171707107,0.3597704861205767,0.03311269686959894,0.019038760179030664,0.012007887171707107,0.3597704861205767,0.012264857,0.076416716,0.022668432,0.3546753,0.020723134,0.020476615,0.012541475,0.09940454
21.400000000000002,0.0315112844619876,0.019088419407795622,0.011973477905661592,0.32553379774996094,0.0315112844619876,0.019088419407795622,0.011973477905661592,0.32553379774996094,0.011403025,0.076817974,0.022719756,0.32112145,0.02057425,0.020567942,0.012513927,0.09983337
21.6,0.03015038364424804,0.019141181927913316,0.011934103129310187,0.29455516104229845,0.03015038364424804,0.019141181927913316,0.011934103129310187,0.29455516104229845,0.010639736,0.077262715,0.022769338,0.29076278,0.02042756,0.02065868,0.012485908,0.10024636
21.8,0.028990727231314593,0.01919686170122423,0.011890744706186673,0.2665245313891982,0.028990727231314593,0.01919686170122423,0.011890744706186673,0.2665245313891982,0.009957872,0.077747345,0.022817656,0.26329502,0.020283304,0.02074894,0.012457535,0.10064389
22.0,0.028000653283671455,0.01925531167391119,0.0118442246427284,0.24116136882772507,0.028000653283671455,0.01925531167391119,0.0118442246427284,0.24116136882772507,0.00934362,0.07826865,0.022865115,0.2384429,0.020141128,0.020838724,0.012428572,0.101025954
22.200000000000003,0.02715440478069756,0.01931642871474548,0.011795234997799236,0.2182118303021582,0.02715440478069756,0.01931642871474548,0.011795234997799236,0.2182118303021582,0.0087857405,0.07882377,0.022912052,0.21595733,0.020001154,0.02092792,0.012399255,0.10139279
22.400000000000002,0.02643085512915475,0.01938015042991425,0.011744361359437554,0.19744622911737164,0.02643085512915475,0.01938015042991425,0.011744361359437554,0.19744622911737164,0.008275022,0.079410136,0.022958754,0.19561298,0.01986338,0.021016637,0.012369466,0.10174464
22.6,0.025812544229710084,0.01944644688392015,0.011692101434617096,0.17865673615718733,0.025812544229710084,0.01944644688392015,0.011692101434617096,0.17865673615718733,0.007803865,0.08002545,0.023005465,0.17720595,0.019727575,0.021104882,0.012339323,0.10208149
22.8,0.025284942607359882,0.01951530997376686,0.011638879891241852,0.16165529986072869,0.025284942607359882,0.01951530997376686,0.011638879891241852,0.16165529986072869,0.007365963,0.08066764,0.023052396,0.16055177,0.019593854,0.021192651,0.012308827,0.10240383
23.0,0.024835884120780923,0.019586742669192185,0.01158506030055926,0.1462717641391928,0.024835884120780923,0.019586742669192185,0.01158506030055926,0.1462717641391928,0.0069560558,0.08133482,0.023099722,0.14548354,0.019461986,0.021279829,0.012277857,0.10271164
23.200000000000003,0.02445512416155245,0.019660749642154852,0.011530954817597281,0.13235216539652256,0.02445512416155245,0.019660749642154852,0.011530954817597281,0.13235216539652256,0.006569735,0.082025304,0.023147598,0.13185023,0.019332089,0.021366417,0.012246652,0.103005275
23.400000000000002,0.024133992046483366,0.01973733010714231,0.011476832083279462,0.11975719160998945,0.024133992046483366,0.01973733010714231,0.011476832083279462,0.11975719160998945,0.0062032905,0.082737535,0.023196151,0.11951521,0.019204047,0.02145253,0.0122149745,0.10328484
23.6,0.023865114810774503,0.01981647310232434,0.01142292371819191,0.10836078804864453,0.023865114810774503,0.01981647310232434,0.01142292371819191,0.10836078804864453,0.005853591,0.083470106,0.023245495,0.10835485,0.01907774,0.02153805,0.012183061,0.103550576
23.8,0.023642195730038236,0.019898155025894575,0.0113694296932362,0.09804889567520393,0.023642195730038236,0.019898155025894575,0.0113694296932362,0.09804889567520393,0.0055179815,0.08422172,0.023295723,0.0982573,0.018953292,0.021622984,0.0121507915,0.103802584
24.0,0.02345983528644252,0.019982339009557946,0.011316522798674894,0.08871830960486707,0.02345983528644252,0.019982339009557946,0.011316522798674894,0.08871830960486707,0.0051942063,0.08499121,0.023346918,0.08912136,0.01883058,0.021707442,0.012118287,0.10404111
24.200000000000003,0.023313385431576707,0.020068975629822544,0.011264352384759773,0.08027564619614125,0.023313385431576707,0.020068975629822544,0.011264352384759773,0.08027564619614125,0.004880342,0.08577749,0.02339915,0.08085545,0.018709494,0.021791307,0.0120854275,0.10426648
24.400000000000002,0.023198830245866484,0.020158004479082985,0.01121304751022624,0.07263640843597104,0.023198830245866484,0.020158004479082985,0.01121304751022624,0.07263640843597104,0.004574746,0.086579576,0.023452478,0.073376745,0.01859003,0.021874469,0.012052214,0.1044788
24.6,0.02311268771539792,0.020249356195636177,0.011162719606552836,0.06572414026523052,0.02311268771539792,0.020249356195636177,0.011162719606552836,0.06572414026523052,0.0042760093,0.087396555,0.023506952,0.06661027,0.018472306,0.021957155,0.012018881,0.104678184
24.8,0.023051928530765684,0.02034295464886496,0.01111346474391619,0.05946966138078641,0.023051928530765684,0.02034295464886496,0.01111346474391619,0.05946966138078641,0.003982924,0.08822761,0.023562616,0.06048821,0.018356092,0.022039253,0.011985194,0.10486508
25.0,0.023013908690978142,0.020438719070043045,0.011065365567667981,0.053810374855772086,0.023013908690978142,0.020438719070043045,0.011065365567667981,0.053810374855772086,0.0036944493,0.08907197,0.023619505,0.054949198,0.018241385,0.02212076,0.0119512705,0.10503939
25.200000000000003,0.022996313358905143,0.020536565998880697,0.011018492960769259,0.048689640648503965,0.022996313358905143,0.020536565998880697,0.011018492960769259,0.048689640648503965,0.0034096888,0.08992894,0.023677647,0.04993772,0.018128186,0.02220168,0.01191711,0.10520155
25.400000000000002,0.02299710992449179,0.020636410977150996,0.0109729074770763,0.04405620872990736,0.02299710992449179,0.020636410977150996,0.0109729074770763,0.04405620872990736,0.003127868,0.09079789,0.02373707,0.045403544,0.018016499,0.022282008,0.011882712,0.10535166
25.6,0.023014508629504573,0.0207381699641854,0.01092866058203067,0.039863706155999386,0.023014508629504573,0.0207381699641854,0.01092866058203067,0.039863706155999386,0.0028483174,0.09167824,0.02379779,0.041301217,0.017906202,0.02236163,0.011848078,0.10548993
25.8,0.02304692942138559,0.02084176047753541,0.010885795730671386,0.03607017295187953,0.02304692942138559,0.02084176047753541,0.010885795730671386,0.03607017295187953,0.002570457,0.09256945,0.023859825,0.037589617,0.017797416,0.02244078,0.0118132075,0.105616614
26.0,0.023092973953780023,0.02094710247911927,0.010844349307583155,0.03263764216219761,0.023092973953780023,0.02094710247911927,0.010844349307583155,0.03263764216219761,0.0022937842,0.093471035,0.023923187,0.03423154,0.017689906,0.022519225,0.011778217,0.105731815
26.200000000000003,0.023151401851773352,0.021054119035959638,0.01080435144913331,0.029531759865103476,0.023151401851773352,0.021054119035959638,0.01080435144913331,0.029531759865103476,0.0020178624,0.094382554,0.023987886,0.031193325,0.017583791,0.02259708,0.01174299,0.10583584
26.400000000000002,0.02322111052139127,0.021162736787863554,0.01076582676490983,0.02672144134665072,0.02322111052139127,0.021162736787863554,0.01076582676490983,0.02672144134665072,0.0017423129,0.0953036,0.024053928,0.028444512,0.017478952,0.02267423,0.011707645,0.10592881
